agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q Goal Reward 1 init,1,96,97.0,0.04,6215.0,25.0
Q Goal Reward 1 init,1,97,98.0,0.05,6235.0,20.0
Q Goal Reward 1 init,1,98,99.0,0.047619047619047616,6256.0,21.0
Q Goal Reward 1 init,1,99,100.0,0.05,6276.0,20.0
Q Goal Reward 1 init,2,0,1.0,0.0033003300330033004,303.0,303.0
Q Goal Reward 1 init,2,1,2.0,0.002232142857142857,751.0,448.0
Q Goal Reward 1 init,2,2,3.0,0.004201680672268907,989.0,238.0
Q Goal Reward 1 init,2,3,4.0,0.002288329519450801,1426.0,437.0
Q Goal Reward 1 init,2,4,5.0,0.015625,1490.0,64.0
Q Goal Reward 1 init,2,5,6.0,0.008695652173913044,1605.0,115.0
Q Goal Reward 1 init,2,6,7.0,0.003257328990228013,1912.0,307.0
Q Goal Reward 1 init,2,7,8.0,0.005847953216374269,2083.0,171.0
Q Goal Reward 1 init,2,8,9.0,0.013888888888888888,2155.0,72.0
Q Goal Reward 1 init,2,9,10.0,0.005847953216374269,2326.0,171.0
Q Goal Reward 1 init,2,10,11.0,0.006172839506172839,2488.0,162.0
Q Goal Reward 1 init,2,11,12.0,0.01694915254237288,2547.0,59.0
Q Goal Reward 1 init,2,12,13.0,0.006993006993006993,2690.0,143.0
Q Goal Reward 1 init,2,13,14.0,0.013157894736842105,2766.0,76.0
Q Goal Reward 1 init,2,14,15.0,0.018867924528301886,2819.0,53.0
Q Goal Reward 1 init,2,15,16.0,0.015873015873015872,2882.0,63.0
Q Goal Reward 1 init,2,16,17.0,0.006535947712418301,3035.0,153.0
Q Goal Reward 1 init,2,17,18.0,0.01694915254237288,3094.0,59.0
Q Goal Reward 1 init,2,18,19.0,0.01,3194.0,100.0
Q Goal Reward 1 init,2,19,20.0,0.014705882352941176,3262.0,68.0
Q Goal Reward 1 init,2,20,21.0,0.014285714285714285,3332.0,70.0
Q Goal Reward 1 init,2,21,22.0,0.02040816326530612,3381.0,49.0
Q Goal Reward 1 init,2,22,23.0,0.010869565217391304,3473.0,92.0
Q Goal Reward 1 init,2,23,24.0,0.020833333333333332,3521.0,48.0
Q Goal Reward 1 init,2,24,25.0,0.018518518518518517,3575.0,54.0
Q Goal Reward 1 init,2,25,26.0,0.012987012987012988,3652.0,77.0
Q Goal Reward 1 init,2,26,27.0,0.02127659574468085,3699.0,47.0
Q Goal Reward 1 init,2,27,28.0,0.0070921985815602835,3840.0,141.0
Q Goal Reward 1 init,2,28,29.0,0.02040816326530612,3889.0,49.0
Q Goal Reward 1 init,2,29,30.0,0.017857142857142856,3945.0,56.0
Q Goal Reward 1 init,2,30,31.0,0.025,3985.0,40.0
Q Goal Reward 1 init,2,31,32.0,0.006622516556291391,4136.0,151.0
Q Goal Reward 1 init,2,32,33.0,0.025,4176.0,40.0
Q Goal Reward 1 init,2,33,34.0,0.03333333333333333,4206.0,30.0
Q Goal Reward 1 init,2,34,35.0,0.0125,4286.0,80.0
Q Goal Reward 1 init,2,35,36.0,0.02702702702702703,4323.0,37.0
Q Goal Reward 1 init,2,36,37.0,0.02564102564102564,4362.0,39.0
Q Goal Reward 1 init,2,37,38.0,0.010869565217391304,4454.0,92.0
Q Goal Reward 1 init,2,38,39.0,0.02127659574468085,4501.0,47.0
Q Goal Reward 1 init,2,39,40.0,0.015625,4565.0,64.0
Q Goal Reward 1 init,2,40,41.0,0.015873015873015872,4628.0,63.0
Q Goal Reward 1 init,2,41,42.0,0.014705882352941176,4696.0,68.0
Q Goal Reward 1 init,2,42,43.0,0.03125,4728.0,32.0
Q Goal Reward 1 init,2,43,44.0,0.017543859649122806,4785.0,57.0
Q Goal Reward 1 init,2,44,45.0,0.02,4835.0,50.0
Q Goal Reward 1 init,2,45,46.0,0.025,4875.0,40.0
Q Goal Reward 1 init,2,46,47.0,0.03125,4907.0,32.0
Q Goal Reward 1 init,2,47,48.0,0.037037037037037035,4934.0,27.0
Q Goal Reward 1 init,2,48,49.0,0.029411764705882353,4968.0,34.0
Q Goal Reward 1 init,2,49,50.0,0.037037037037037035,4995.0,27.0
Q Goal Reward 1 init,2,50,51.0,0.04,5020.0,25.0
Q Goal Reward 1 init,2,51,52.0,0.02857142857142857,5055.0,35.0
Q Goal Reward 1 init,2,52,53.0,0.030303030303030304,5088.0,33.0
Q Goal Reward 1 init,2,53,54.0,0.038461538461538464,5114.0,26.0
Q Goal Reward 1 init,2,54,55.0,0.043478260869565216,5137.0,23.0
Q Goal Reward 1 init,2,55,56.0,0.038461538461538464,5163.0,26.0
Q Goal Reward 1 init,2,56,57.0,0.02702702702702703,5200.0,37.0
Q Goal Reward 1 init,2,57,58.0,0.04,5225.0,25.0
Q Goal Reward 1 init,2,58,59.0,0.03333333333333333,5255.0,30.0
Q Goal Reward 1 init,2,59,60.0,0.043478260869565216,5278.0,23.0
Q Goal Reward 1 init,2,60,61.0,0.027777777777777776,5314.0,36.0
Q Goal Reward 1 init,2,61,62.0,0.04,5339.0,25.0
Q Goal Reward 1 init,2,62,63.0,0.03225806451612903,5370.0,31.0
Q Goal Reward 1 init,2,63,64.0,0.047619047619047616,5391.0,21.0
Q Goal Reward 1 init,2,64,65.0,0.03571428571428571,5419.0,28.0
Q Goal Reward 1 init,2,65,66.0,0.027777777777777776,5455.0,36.0
Q Goal Reward 1 init,2,66,67.0,0.03571428571428571,5483.0,28.0
Q Goal Reward 1 init,2,67,68.0,0.043478260869565216,5506.0,23.0
Q Goal Reward 1 init,2,68,69.0,0.02127659574468085,5553.0,47.0
Q Goal Reward 1 init,2,69,70.0,0.047619047619047616,5574.0,21.0
Q Goal Reward 1 init,2,70,71.0,0.047619047619047616,5595.0,21.0
Q Goal Reward 1 init,2,71,72.0,0.03333333333333333,5625.0,30.0
Q Goal Reward 1 init,2,72,73.0,0.03125,5657.0,32.0
Q Goal Reward 1 init,2,73,74.0,0.045454545454545456,5679.0,22.0
Q Goal Reward 1 init,2,74,75.0,0.024390243902439025,5720.0,41.0
Q Goal Reward 1 init,2,75,76.0,0.04,5745.0,25.0
Q Goal Reward 1 init,2,76,77.0,0.041666666666666664,5769.0,24.0
Q Goal Reward 1 init,2,77,78.0,0.043478260869565216,5792.0,23.0
Q Goal Reward 1 init,2,78,79.0,0.05,5812.0,20.0
Q Goal Reward 1 init,2,79,80.0,0.041666666666666664,5836.0,24.0
Q Goal Reward 1 init,2,80,81.0,0.047619047619047616,5857.0,21.0
Q Goal Reward 1 init,2,81,82.0,0.041666666666666664,5881.0,24.0
Q Goal Reward 1 init,2,82,83.0,0.05,5901.0,20.0
Q Goal Reward 1 init,2,83,84.0,0.047619047619047616,5922.0,21.0
Q Goal Reward 1 init,2,84,85.0,0.03225806451612903,5953.0,31.0
Q Goal Reward 1 init,2,85,86.0,0.041666666666666664,5977.0,24.0
Q Goal Reward 1 init,2,86,87.0,0.027777777777777776,6013.0,36.0
Q Goal Reward 1 init,2,87,88.0,0.045454545454545456,6035.0,22.0
Q Goal Reward 1 init,2,88,89.0,0.03333333333333333,6065.0,30.0
Q Goal Reward 1 init,2,89,90.0,0.045454545454545456,6087.0,22.0
Q Goal Reward 1 init,2,90,91.0,0.045454545454545456,6109.0,22.0
Q Goal Reward 1 init,2,91,92.0,0.03333333333333333,6139.0,30.0
Q Goal Reward 1 init,2,92,93.0,0.045454545454545456,6161.0,22.0
Q Goal Reward 1 init,2,93,94.0,0.041666666666666664,6185.0,24.0
Q Goal Reward 1 init,2,94,95.0,0.022222222222222223,6230.0,45.0
Q Goal Reward 1 init,2,95,96.0,0.047619047619047616,6251.0,21.0
Q Goal Reward 1 init,2,96,97.0,0.045454545454545456,6273.0,22.0
Q Goal Reward 1 init,2,97,98.0,0.05,6293.0,20.0
Q Goal Reward 1 init,2,98,99.0,0.043478260869565216,6316.0,23.0
Q Goal Reward 1 init,2,99,100.0,0.045454545454545456,6338.0,22.0
Q Goal Reward 1 init,3,0,1.0,0.0019047619047619048,525.0,525.0
Q Goal Reward 1 init,3,1,2.0,0.002364066193853428,948.0,423.0
Q Goal Reward 1 init,3,2,3.0,0.005649717514124294,1125.0,177.0
Q Goal Reward 1 init,3,3,4.0,0.005376344086021506,1311.0,186.0
Q Goal Reward 1 init,3,4,5.0,0.009615384615384616,1415.0,104.0
Q Goal Reward 1 init,3,5,6.0,0.0036101083032490976,1692.0,277.0
Q Goal Reward 1 init,3,6,7.0,0.005555555555555556,1872.0,180.0
Q Goal Reward 1 init,3,7,8.0,0.007462686567164179,2006.0,134.0
Q Goal Reward 1 init,3,8,9.0,0.013333333333333334,2081.0,75.0
Q Goal Reward 1 init,3,9,10.0,0.008333333333333333,2201.0,120.0
Q Goal Reward 1 init,3,10,11.0,0.00625,2361.0,160.0
Q Goal Reward 1 init,3,11,12.0,0.008695652173913044,2476.0,115.0
Q Goal Reward 1 init,3,12,13.0,0.008,2601.0,125.0
Q Goal Reward 1 init,3,13,14.0,0.01,2701.0,100.0
Q Goal Reward 1 init,3,14,15.0,0.008264462809917356,2822.0,121.0
Q Goal Reward 1 init,3,15,16.0,0.00546448087431694,3005.0,183.0
Q Goal Reward 1 init,3,16,17.0,0.008130081300813009,3128.0,123.0
Q Goal Reward 1 init,3,17,18.0,0.009523809523809525,3233.0,105.0
Q Goal Reward 1 init,3,18,19.0,0.014925373134328358,3300.0,67.0
Q Goal Reward 1 init,3,19,20.0,0.023255813953488372,3343.0,43.0
Q Goal Reward 1 init,3,20,21.0,0.015151515151515152,3409.0,66.0
Q Goal Reward 1 init,3,21,22.0,0.02,3459.0,50.0
Q Goal Reward 1 init,3,22,23.0,0.009708737864077669,3562.0,103.0
Q Goal Reward 1 init,3,23,24.0,0.016129032258064516,3624.0,62.0
Q Goal Reward 1 init,3,24,25.0,0.02631578947368421,3662.0,38.0
Q Goal Reward 1 init,3,25,26.0,0.017241379310344827,3720.0,58.0
Q Goal Reward 1 init,3,26,27.0,0.029411764705882353,3754.0,34.0
Q Goal Reward 1 init,3,27,28.0,0.012048192771084338,3837.0,83.0
Q Goal Reward 1 init,3,28,29.0,0.015625,3901.0,64.0
Q Goal Reward 1 init,3,29,30.0,0.0136986301369863,3974.0,73.0
Q Goal Reward 1 init,3,30,31.0,0.015151515151515152,4040.0,66.0
Q Goal Reward 1 init,3,31,32.0,0.021739130434782608,4086.0,46.0
Q Goal Reward 1 init,3,32,33.0,0.022222222222222223,4131.0,45.0
Q Goal Reward 1 init,3,33,34.0,0.029411764705882353,4165.0,34.0
Q Goal Reward 1 init,3,34,35.0,0.007518796992481203,4298.0,133.0
Q Goal Reward 1 init,3,35,36.0,0.017241379310344827,4356.0,58.0
Q Goal Reward 1 init,3,36,37.0,0.022222222222222223,4401.0,45.0
Q Goal Reward 1 init,3,37,38.0,0.023255813953488372,4444.0,43.0
Q Goal Reward 1 init,3,38,39.0,0.022727272727272728,4488.0,44.0
Q Goal Reward 1 init,3,39,40.0,0.03571428571428571,4516.0,28.0
Q Goal Reward 1 init,3,40,41.0,0.015625,4580.0,64.0
Q Goal Reward 1 init,3,41,42.0,0.02702702702702703,4617.0,37.0
Q Goal Reward 1 init,3,42,43.0,0.02127659574468085,4664.0,47.0
Q Goal Reward 1 init,3,43,44.0,0.020833333333333332,4712.0,48.0
Q Goal Reward 1 init,3,44,45.0,0.02631578947368421,4750.0,38.0
Q Goal Reward 1 init,3,45,46.0,0.03125,4782.0,32.0
Q Goal Reward 1 init,3,46,47.0,0.030303030303030304,4815.0,33.0
Q Goal Reward 1 init,3,47,48.0,0.03225806451612903,4846.0,31.0
Q Goal Reward 1 init,3,48,49.0,0.023809523809523808,4888.0,42.0
Q Goal Reward 1 init,3,49,50.0,0.02702702702702703,4925.0,37.0
Q Goal Reward 1 init,3,50,51.0,0.034482758620689655,4954.0,29.0
Q Goal Reward 1 init,3,51,52.0,0.025,4994.0,40.0
Q Goal Reward 1 init,3,52,53.0,0.030303030303030304,5027.0,33.0
Q Goal Reward 1 init,3,53,54.0,0.015151515151515152,5093.0,66.0
Q Goal Reward 1 init,3,54,55.0,0.045454545454545456,5115.0,22.0
Q Goal Reward 1 init,3,55,56.0,0.038461538461538464,5141.0,26.0
Q Goal Reward 1 init,3,56,57.0,0.025,5181.0,40.0
Q Goal Reward 1 init,3,57,58.0,0.02857142857142857,5216.0,35.0
Q Goal Reward 1 init,3,58,59.0,0.03125,5248.0,32.0
Q Goal Reward 1 init,3,59,60.0,0.037037037037037035,5275.0,27.0
Q Goal Reward 1 init,3,60,61.0,0.030303030303030304,5308.0,33.0
Q Goal Reward 1 init,3,61,62.0,0.021739130434782608,5354.0,46.0
Q Goal Reward 1 init,3,62,63.0,0.034482758620689655,5383.0,29.0
Q Goal Reward 1 init,3,63,64.0,0.041666666666666664,5407.0,24.0
Q Goal Reward 1 init,3,64,65.0,0.043478260869565216,5430.0,23.0
Q Goal Reward 1 init,3,65,66.0,0.03225806451612903,5461.0,31.0
Q Goal Reward 1 init,3,66,67.0,0.03571428571428571,5489.0,28.0
Q Goal Reward 1 init,3,67,68.0,0.03125,5521.0,32.0
Q Goal Reward 1 init,3,68,69.0,0.04,5546.0,25.0
Q Goal Reward 1 init,3,69,70.0,0.03571428571428571,5574.0,28.0
Q Goal Reward 1 init,3,70,71.0,0.045454545454545456,5596.0,22.0
Q Goal Reward 1 init,3,71,72.0,0.025,5636.0,40.0
Q Goal Reward 1 init,3,72,73.0,0.03571428571428571,5664.0,28.0
Q Goal Reward 1 init,3,73,74.0,0.045454545454545456,5686.0,22.0
Q Goal Reward 1 init,3,74,75.0,0.043478260869565216,5709.0,23.0
Q Goal Reward 1 init,3,75,76.0,0.022727272727272728,5753.0,44.0
Q Goal Reward 1 init,3,76,77.0,0.043478260869565216,5776.0,23.0
Q Goal Reward 1 init,3,77,78.0,0.03571428571428571,5804.0,28.0
Q Goal Reward 1 init,3,78,79.0,0.04,5829.0,25.0
Q Goal Reward 1 init,3,79,80.0,0.041666666666666664,5853.0,24.0
Q Goal Reward 1 init,3,80,81.0,0.04,5878.0,25.0
Q Goal Reward 1 init,3,81,82.0,0.043478260869565216,5901.0,23.0
Q Goal Reward 1 init,3,82,83.0,0.043478260869565216,5924.0,23.0
Q Goal Reward 1 init,3,83,84.0,0.05,5944.0,20.0
Q Goal Reward 1 init,3,84,85.0,0.037037037037037035,5971.0,27.0
Q Goal Reward 1 init,3,85,86.0,0.041666666666666664,5995.0,24.0
Q Goal Reward 1 init,3,86,87.0,0.038461538461538464,6021.0,26.0
Q Goal Reward 1 init,3,87,88.0,0.03571428571428571,6049.0,28.0
Q Goal Reward 1 init,3,88,89.0,0.041666666666666664,6073.0,24.0
Q Goal Reward 1 init,3,89,90.0,0.03333333333333333,6103.0,30.0
Q Goal Reward 1 init,3,90,91.0,0.041666666666666664,6127.0,24.0
Q Goal Reward 1 init,3,91,92.0,0.045454545454545456,6149.0,22.0
Q Goal Reward 1 init,3,92,93.0,0.045454545454545456,6171.0,22.0
Q Goal Reward 1 init,3,93,94.0,0.05,6191.0,20.0
Q Goal Reward 1 init,3,94,95.0,0.045454545454545456,6213.0,22.0
Q Goal Reward 1 init,3,95,96.0,0.047619047619047616,6234.0,21.0
Q Goal Reward 1 init,3,96,97.0,0.05,6254.0,20.0
Q Goal Reward 1 init,3,97,98.0,0.04,6279.0,25.0
Q Goal Reward 1 init,3,98,99.0,0.029411764705882353,6313.0,34.0
Q Goal Reward 1 init,3,99,100.0,0.04,6338.0,25.0
Q Goal Reward 1 init,4,0,1.0,0.0028328611898017,353.0,353.0
Q Goal Reward 1 init,4,1,2.0,0.00205761316872428,839.0,486.0
Q Goal Reward 1 init,4,2,3.0,0.005813953488372093,1011.0,172.0
Q Goal Reward 1 init,4,3,4.0,0.0030864197530864196,1335.0,324.0
Q Goal Reward 1 init,4,4,5.0,0.0032258064516129032,1645.0,310.0
Q Goal Reward 1 init,4,5,6.0,0.009523809523809525,1750.0,105.0
Q Goal Reward 1 init,4,6,7.0,0.007518796992481203,1883.0,133.0
Q Goal Reward 1 init,4,7,8.0,0.007751937984496124,2012.0,129.0
Q Goal Reward 1 init,4,8,9.0,0.009900990099009901,2113.0,101.0
Q Goal Reward 1 init,4,9,10.0,0.003787878787878788,2377.0,264.0
Q Goal Reward 1 init,4,10,11.0,0.009523809523809525,2482.0,105.0
Q Goal Reward 1 init,4,11,12.0,0.008130081300813009,2605.0,123.0
Q Goal Reward 1 init,4,12,13.0,0.006097560975609756,2769.0,164.0
Q Goal Reward 1 init,4,13,14.0,0.008849557522123894,2882.0,113.0
Q Goal Reward 1 init,4,14,15.0,0.01020408163265306,2980.0,98.0
Q Goal Reward 1 init,4,15,16.0,0.0051813471502590676,3173.0,193.0
Q Goal Reward 1 init,4,16,17.0,0.0125,3253.0,80.0
Q Goal Reward 1 init,4,17,18.0,0.016666666666666666,3313.0,60.0
Q Goal Reward 1 init,4,18,19.0,0.007874015748031496,3440.0,127.0
Q Goal Reward 1 init,4,19,20.0,0.014492753623188406,3509.0,69.0
Q Goal Reward 1 init,4,20,21.0,0.015873015873015872,3572.0,63.0
Q Goal Reward 1 init,4,21,22.0,0.010101010101010102,3671.0,99.0
Q Goal Reward 1 init,4,22,23.0,0.008130081300813009,3794.0,123.0
Q Goal Reward 1 init,4,23,24.0,0.010752688172043012,3887.0,93.0
Q Goal Reward 1 init,4,24,25.0,0.02631578947368421,3925.0,38.0
Q Goal Reward 1 init,4,25,26.0,0.011764705882352941,4010.0,85.0
Q Goal Reward 1 init,4,26,27.0,0.015151515151515152,4076.0,66.0
Q Goal Reward 1 init,4,27,28.0,0.034482758620689655,4105.0,29.0
Q Goal Reward 1 init,4,28,29.0,0.015625,4169.0,64.0
Q Goal Reward 1 init,4,29,30.0,0.017241379310344827,4227.0,58.0
Q Goal Reward 1 init,4,30,31.0,0.03333333333333333,4257.0,30.0
Q Goal Reward 1 init,4,31,32.0,0.014285714285714285,4327.0,70.0
Q Goal Reward 1 init,4,32,33.0,0.015625,4391.0,64.0
Q Goal Reward 1 init,4,33,34.0,0.03225806451612903,4422.0,31.0
Q Goal Reward 1 init,4,34,35.0,0.0136986301369863,4495.0,73.0
Q Goal Reward 1 init,4,35,36.0,0.023809523809523808,4537.0,42.0
Q Goal Reward 1 init,4,36,37.0,0.02857142857142857,4572.0,35.0
Q Goal Reward 1 init,4,37,38.0,0.030303030303030304,4605.0,33.0
Q Goal Reward 1 init,4,38,39.0,0.034482758620689655,4634.0,29.0
Q Goal Reward 1 init,4,39,40.0,0.030303030303030304,4667.0,33.0
Q Goal Reward 1 init,4,40,41.0,0.03333333333333333,4697.0,30.0
Q Goal Reward 1 init,4,41,42.0,0.015625,4761.0,64.0
Q Goal Reward 1 init,4,42,43.0,0.027777777777777776,4797.0,36.0
Q Goal Reward 1 init,4,43,44.0,0.030303030303030304,4830.0,33.0
Q Goal Reward 1 init,4,44,45.0,0.018867924528301886,4883.0,53.0
Q Goal Reward 1 init,4,45,46.0,0.045454545454545456,4905.0,22.0
Q Goal Reward 1 init,4,46,47.0,0.038461538461538464,4931.0,26.0
Q Goal Reward 1 init,4,47,48.0,0.034482758620689655,4960.0,29.0
Q Goal Reward 1 init,4,48,49.0,0.034482758620689655,4989.0,29.0
Q Goal Reward 1 init,4,49,50.0,0.041666666666666664,5013.0,24.0
Q Goal Reward 1 init,4,50,51.0,0.038461538461538464,5039.0,26.0
Q Goal Reward 1 init,4,51,52.0,0.043478260869565216,5062.0,23.0
Q Goal Reward 1 init,4,52,53.0,0.027777777777777776,5098.0,36.0
Q Goal Reward 1 init,4,53,54.0,0.043478260869565216,5121.0,23.0
Q Goal Reward 1 init,4,54,55.0,0.027777777777777776,5157.0,36.0
Q Goal Reward 1 init,4,55,56.0,0.038461538461538464,5183.0,26.0
Q Goal Reward 1 init,4,56,57.0,0.034482758620689655,5212.0,29.0
Q Goal Reward 1 init,4,57,58.0,0.038461538461538464,5238.0,26.0
Q Goal Reward 1 init,4,58,59.0,0.03571428571428571,5266.0,28.0
Q Goal Reward 1 init,4,59,60.0,0.037037037037037035,5293.0,27.0
Q Goal Reward 1 init,4,60,61.0,0.047619047619047616,5314.0,21.0
Q Goal Reward 1 init,4,61,62.0,0.030303030303030304,5347.0,33.0
Q Goal Reward 1 init,4,62,63.0,0.03333333333333333,5377.0,30.0
Q Goal Reward 1 init,4,63,64.0,0.041666666666666664,5401.0,24.0
Q Goal Reward 1 init,4,64,65.0,0.037037037037037035,5428.0,27.0
Q Goal Reward 1 init,4,65,66.0,0.038461538461538464,5454.0,26.0
Q Goal Reward 1 init,4,66,67.0,0.041666666666666664,5478.0,24.0
Q Goal Reward 1 init,4,67,68.0,0.041666666666666664,5502.0,24.0
Q Goal Reward 1 init,4,68,69.0,0.03225806451612903,5533.0,31.0
Q Goal Reward 1 init,4,69,70.0,0.02631578947368421,5571.0,38.0
Q Goal Reward 1 init,4,70,71.0,0.041666666666666664,5595.0,24.0
Q Goal Reward 1 init,4,71,72.0,0.027777777777777776,5631.0,36.0
Q Goal Reward 1 init,4,72,73.0,0.043478260869565216,5654.0,23.0
Q Goal Reward 1 init,4,73,74.0,0.047619047619047616,5675.0,21.0
Q Goal Reward 1 init,4,74,75.0,0.03125,5707.0,32.0
Q Goal Reward 1 init,4,75,76.0,0.037037037037037035,5734.0,27.0
Q Goal Reward 1 init,4,76,77.0,0.041666666666666664,5758.0,24.0
Q Goal Reward 1 init,4,77,78.0,0.038461538461538464,5784.0,26.0
Q Goal Reward 1 init,4,78,79.0,0.043478260869565216,5807.0,23.0
Q Goal Reward 1 init,4,79,80.0,0.037037037037037035,5834.0,27.0
Q Goal Reward 1 init,4,80,81.0,0.043478260869565216,5857.0,23.0
Q Goal Reward 1 init,4,81,82.0,0.05,5877.0,20.0
Q Goal Reward 1 init,4,82,83.0,0.041666666666666664,5901.0,24.0
Q Goal Reward 1 init,4,83,84.0,0.043478260869565216,5924.0,23.0
Q Goal Reward 1 init,4,84,85.0,0.041666666666666664,5948.0,24.0
Q Goal Reward 1 init,4,85,86.0,0.03571428571428571,5976.0,28.0
Q Goal Reward 1 init,4,86,87.0,0.041666666666666664,6000.0,24.0
Q Goal Reward 1 init,4,87,88.0,0.043478260869565216,6023.0,23.0
Q Goal Reward 1 init,4,88,89.0,0.041666666666666664,6047.0,24.0
Q Goal Reward 1 init,4,89,90.0,0.045454545454545456,6069.0,22.0
Q Goal Reward 1 init,4,90,91.0,0.05,6089.0,20.0
Q Goal Reward 1 init,4,91,92.0,0.045454545454545456,6111.0,22.0
Q Goal Reward 1 init,4,92,93.0,0.03125,6143.0,32.0
Q Goal Reward 1 init,4,93,94.0,0.03333333333333333,6173.0,30.0
Q Goal Reward 1 init,4,94,95.0,0.043478260869565216,6196.0,23.0
Q Goal Reward 1 init,4,95,96.0,0.038461538461538464,6222.0,26.0
Q Goal Reward 1 init,4,96,97.0,0.043478260869565216,6245.0,23.0
Q Goal Reward 1 init,4,97,98.0,0.045454545454545456,6267.0,22.0
Q Goal Reward 1 init,4,98,99.0,0.05,6287.0,20.0
Q Goal Reward 1 init,4,99,100.0,0.043478260869565216,6310.0,23.0
Q Goal Reward 1 init,5,0,1.0,0.005747126436781609,174.0,174.0
Q Goal Reward 1 init,5,1,2.0,0.002680965147453083,547.0,373.0
Q Goal Reward 1 init,5,2,3.0,0.0038022813688212928,810.0,263.0
Q Goal Reward 1 init,5,3,4.0,0.0035842293906810036,1089.0,279.0
Q Goal Reward 1 init,5,4,5.0,0.0037593984962406013,1355.0,266.0
Q Goal Reward 1 init,5,5,6.0,0.005405405405405406,1540.0,185.0
Q Goal Reward 1 init,5,6,7.0,0.007633587786259542,1671.0,131.0
Q Goal Reward 1 init,5,7,8.0,0.00625,1831.0,160.0
Q Goal Reward 1 init,5,8,9.0,0.008333333333333333,1951.0,120.0
Q Goal Reward 1 init,5,9,10.0,0.005319148936170213,2139.0,188.0
Q Goal Reward 1 init,5,10,11.0,0.007692307692307693,2269.0,130.0
Q Goal Reward 1 init,5,11,12.0,0.015151515151515152,2335.0,66.0
Q Goal Reward 1 init,5,12,13.0,0.014705882352941176,2403.0,68.0
Q Goal Reward 1 init,5,13,14.0,0.0078125,2531.0,128.0
Q Goal Reward 1 init,5,14,15.0,0.008928571428571428,2643.0,112.0
Q Goal Reward 1 init,5,15,16.0,0.010416666666666666,2739.0,96.0
Q Goal Reward 1 init,5,16,17.0,0.009900990099009901,2840.0,101.0
Q Goal Reward 1 init,5,17,18.0,0.008695652173913044,2955.0,115.0
Q Goal Reward 1 init,5,18,19.0,0.006535947712418301,3108.0,153.0
Q Goal Reward 1 init,5,19,20.0,0.013888888888888888,3180.0,72.0
Q Goal Reward 1 init,5,20,21.0,0.0196078431372549,3231.0,51.0
Q Goal Reward 1 init,5,21,22.0,0.010638297872340425,3325.0,94.0
Q Goal Reward 1 init,5,22,23.0,0.009174311926605505,3434.0,109.0
Q Goal Reward 1 init,5,23,24.0,0.01639344262295082,3495.0,61.0
Q Goal Reward 1 init,5,24,25.0,0.008403361344537815,3614.0,119.0
Q Goal Reward 1 init,5,25,26.0,0.03125,3646.0,32.0
Q Goal Reward 1 init,5,26,27.0,0.03125,3678.0,32.0
Q Goal Reward 1 init,5,27,28.0,0.0196078431372549,3729.0,51.0
Q Goal Reward 1 init,5,28,29.0,0.008,3854.0,125.0
Q Goal Reward 1 init,5,29,30.0,0.02040816326530612,3903.0,49.0
Q Goal Reward 1 init,5,30,31.0,0.024390243902439025,3944.0,41.0
Q Goal Reward 1 init,5,31,32.0,0.011764705882352941,4029.0,85.0
Q Goal Reward 1 init,5,32,33.0,0.014705882352941176,4097.0,68.0
Q Goal Reward 1 init,5,33,34.0,0.022222222222222223,4142.0,45.0
Q Goal Reward 1 init,5,34,35.0,0.02564102564102564,4181.0,39.0
Q Goal Reward 1 init,5,35,36.0,0.016666666666666666,4241.0,60.0
Q Goal Reward 1 init,5,36,37.0,0.023255813953488372,4284.0,43.0
Q Goal Reward 1 init,5,37,38.0,0.016129032258064516,4346.0,62.0
Q Goal Reward 1 init,5,38,39.0,0.02702702702702703,4383.0,37.0
Q Goal Reward 1 init,5,39,40.0,0.01282051282051282,4461.0,78.0
Q Goal Reward 1 init,5,40,41.0,0.0196078431372549,4512.0,51.0
Q Goal Reward 1 init,5,41,42.0,0.025,4552.0,40.0
Q Goal Reward 1 init,5,42,43.0,0.017543859649122806,4609.0,57.0
Q Goal Reward 1 init,5,43,44.0,0.022222222222222223,4654.0,45.0
Q Goal Reward 1 init,5,44,45.0,0.02857142857142857,4689.0,35.0
Q Goal Reward 1 init,5,45,46.0,0.03571428571428571,4717.0,28.0
Q Goal Reward 1 init,5,46,47.0,0.02702702702702703,4754.0,37.0
Q Goal Reward 1 init,5,47,48.0,0.03225806451612903,4785.0,31.0
Q Goal Reward 1 init,5,48,49.0,0.034482758620689655,4814.0,29.0
Q Goal Reward 1 init,5,49,50.0,0.03571428571428571,4842.0,28.0
Q Goal Reward 1 init,5,50,51.0,0.04,4867.0,25.0
Q Goal Reward 1 init,5,51,52.0,0.020833333333333332,4915.0,48.0
Q Goal Reward 1 init,5,52,53.0,0.022727272727272728,4959.0,44.0
Q Goal Reward 1 init,5,53,54.0,0.017543859649122806,5016.0,57.0
Q Goal Reward 1 init,5,54,55.0,0.02631578947368421,5054.0,38.0
Q Goal Reward 1 init,5,55,56.0,0.024390243902439025,5095.0,41.0
Q Goal Reward 1 init,5,56,57.0,0.038461538461538464,5121.0,26.0
Q Goal Reward 1 init,5,57,58.0,0.047619047619047616,5142.0,21.0
Q Goal Reward 1 init,5,58,59.0,0.02127659574468085,5189.0,47.0
Q Goal Reward 1 init,5,59,60.0,0.03571428571428571,5217.0,28.0
